Year,(semi-) final,Jury or Televoting,From country,To country,Points
1999,f,J,Spain,The Netherlands,3
1999,f,J,Spain,Turkey,0
1999,f,J,Spain,United Kingdom,4
1999,f,J,Sweden,Austria,7
1999,f,J,Sweden,Belgium,0
1999,f,J,Sweden,Bosnia & Herzegovina,6
1999,f,J,Sweden,Croatia,1
1999,f,J,Sweden,Cyprus,0
1999,f,J,Sweden,Denmark,8
1999,f,J,Sweden,Estonia,10
1999,f,J,Sweden,France,0
1999,f,J,Sweden,Germany,2
1999,f,J,Sweden,Iceland,12
1999,f,J,Sweden,Ireland,0
1999,f,J,Sweden,Israel,3
1999,f,J,Sweden,Lithuania,0
1999,f,J,Sweden,Malta,0
1999,f,J,Sweden,Norway,5
1999,f,J,Sweden,Poland,0
1999,f,J,Sweden,Portugal,0
1999,f,J,Sweden,Slovenia,0
1999,f,J,Sweden,Spain,0
1999,f,J,Sweden,Sweden,0
1999,f,J,Sweden,The Netherlands,4
1999,f,J,Sweden,Turkey,0
1999,f,J,Sweden,United Kingdom,0
1999,f,J,The Netherlands,Austria,2
1999,f,J,The Netherlands,Belgium,10
1999,f,J,The Netherlands,Bosnia & Herzegovina,3
1999,f,J,The Netherlands,Croatia,1
1999,f,J,The Netherlands,Cyprus,0
1999,f,J,The Netherlands,Denmark,0
1999,f,J,The Netherlands,Estonia,5
1999,f,J,The Netherlands,France,0
1999,f,J,The Netherlands,Germany,12
1999,f,J,The Netherlands,Iceland,7
1999,f,J,The Netherlands,Ireland,0
1999,f,J,The Netherlands,Israel,4
1999,f,J,The Netherlands,Lithuania,0
1999,f,J,The Netherlands,Malta,0
1999,f,J,The Netherlands,Norway,0
1999,f,J,The Netherlands,Poland,0
1999,f,J,The Netherlands,Portugal,0
1999,f,J,The Netherlands,Slovenia,6
1999,f,J,The Netherlands,Spain,0
1999,f,J,The Netherlands,Sweden,8
1999,f,J,The Netherlands,The Netherlands,0
1999,f,J,The Netherlands,Turkey,0
1999,f,J,The Netherlands,United Kingdom,0
1999,f,J,Turkey,Austria,0
1999,f,J,Turkey,Belgium,0
1999,f,J,Turkey,Bosnia & Herzegovina,7
1999,f,J,Turkey,Croatia,8
1999,f,J,Turkey,Cyprus,0
1999,f,J,Turkey,Denmark,0
1999,f,J,Turkey,Estonia,0
1999,f,J,Turkey,France,2
1999,f,J,Turkey,Germany,12
1999,f,J,Turkey,Iceland,10
1999,f,J,Turkey,Ireland,1
1999,f,J,Turkey,Israel,3
1999,f,J,Turkey,Lithuania,0
1999,f,J,Turkey,Malta,0
1999,f,J,Turkey,Norway,0
1999,f,J,Turkey,Poland,0
1999,f,J,Turkey,Portugal,0
1999,f,J,Turkey,Slovenia,0
1999,f,J,Turkey,Spain,0
1999,f,J,Turkey,Sweden,6
1999,f,J,Turkey,The Netherlands,5
1999,f,J,Turkey,Turkey,0
1999,f,J,Turkey,United Kingdom,4
1999,f,J,United Kingdom,Austria,7
1999,f,J,United Kingdom,Belgium,0
1999,f,J,United Kingdom,Bosnia & Herzegovina,0
1999,f,J,United Kingdom,Croatia,0
1999,f,J,United Kingdom,Cyprus,2
1999,f,J,United Kingdom,Denmark,5
1999,f,J,United Kingdom,Estonia,3
1999,f,J,United Kingdom,France,0
1999,f,J,United Kingdom,Germany,1
1999,f,J,United Kingdom,Iceland,10
1999,f,J,United Kingdom,Ireland,4
1999,f,J,United Kingdom,Israel,0
1999,f,J,United Kingdom,Lithuania,0
1999,f,J,United Kingdom,Malta,6
1999,f,J,United Kingdom,Norway,0
1999,f,J,United Kingdom,Poland,0
1999,f,J,United Kingdom,Portugal,0
1999,f,J,United Kingdom,Slovenia,0
1999,f,J,United Kingdom,Spain,0
1999,f,J,United Kingdom,Sweden,12
1999,f,J,United Kingdom,The Netherlands,8
1999,f,J,United Kingdom,Turkey,0
1999,f,J,United Kingdom,United Kingdom,0
2000,f,J,Austria,Austria,0
2000,f,J,Austria,Belgium,0
2000,f,J,Austria,Croatia,6
2000,f,J,Austria,Cyprus,0
2000,f,J,Austria,Denmark,10
2000,f,J,Austria,Estonia,3
2000,f,J,Austria,F.Y.R. Macedonia,0
2000,f,J,Austria,Finland,0
2000,f,J,Austria,France,0
2000,f,J,Austria,Germany,12
2000,f,J,Austria,Iceland,0
2000,f,J,Austria,Ireland,4
2000,f,J,Austria,Israel,0
2000,f,J,Austria,Latvia,8
2000,f,J,Austria,Malta,2
2000,f,J,Austria,Norway,0
2000,f,J,Austria,Romania,0
2000,f,J,Austria,Russia,7
2000,f,J,Austria,Spain,0
2000,f,J,Austria,Sweden,0
2000,f,J,Austria,Switzerland,1
2000,f,J,Austria,The Netherlands,0
2000,f,J,Austria,Turkey,5
2000,f,J,Austria,United Kingdom,0
2000,f,J,Belgium,Austria,0
2000,f,J,Belgium,Belgium,0
2000,f,J,Belgium,Croatia,0
2000,f,J,Belgium,Cyprus,0
2000,f,J,Belgium,Denmark,10
2000,f,J,Belgium,Estonia,2
2000,f,J,Belgium,F.Y.R. Macedonia,0
2000,f,J,Belgium,Finland,0
2000,f,J,Belgium,France,0
2000,f,J,Belgium,Germany,6
2000,f,J,Belgium,Iceland,0
2000,f,J,Belgium,Ireland,4
2000,f,J,Belgium,Israel,0
2000,f,J,Belgium,Latvia,12
2000,f,J,Belgium,Malta,1
2000,f,J,Belgium,Norway,0
2000,f,J,Belgium,Romania,0
2000,f,J,Belgium,Russia,7
2000,f,J,Belgium,Spain,0
2000,f,J,Belgium,Sweden,5
2000,f,J,Belgium,Switzerland,0
2000,f,J,Belgium,The Netherlands,8
2000,f,J,Belgium,Turkey,3
2000,f,J,Belgium,United Kingdom,0
2000,f,J,Croatia,Austria,0
2000,f,J,Croatia,Belgium,0
2000,f,J,Croatia,Croatia,0
2000,f,J,Croatia,Cyprus,3
2000,f,J,Croatia,Denmark,0
2000,f,J,Croatia,Estonia,6
2000,f,J,Croatia,F.Y.R. Macedonia,10
2000,f,J,Croatia,Finland,0
2000,f,J,Croatia,France,0
2000,f,J,Croatia,Germany,1
2000,f,J,Croatia,Iceland,0
2000,f,J,Croatia,Ireland,5
2000,f,J,Croatia,Israel,0
2000,f,J,Croatia,Latvia,0
2000,f,J,Croatia,Malta,8
2000,f,J,Croatia,Norway,0
2000,f,J,Croatia,Romania,7
2000,f,J,Croatia,Russia,12
2000,f,J,Croatia,Spain,0
2000,f,J,Croatia,Sweden,0
2000,f,J,Croatia,Switzerland,0
2000,f,J,Croatia,The Netherlands,2
2000,f,J,Croatia,Turkey,0
2000,f,J,Croatia,United Kingdom,4
2000,f,J,Cyprus,Austria,0
2000,f,J,Cyprus,Belgium,0
2000,f,J,Cyprus,Croatia,0
2000,f,J,Cyprus,Cyprus,0
2000,f,J,Cyprus,Denmark,4
2000,f,J,Cyprus,Estonia,6
2000,f,J,Cyprus,F.Y.R. Macedonia,2
2000,f,J,Cyprus,Finland,0
2000,f,J,Cyprus,France,0
2000,f,J,Cyprus,Germany,0
2000,f,J,Cyprus,Iceland,0
2000,f,J,Cyprus,Ireland,7
2000,f,J,Cyprus,Israel,0
2000,f,J,Cyprus,Latvia,1
2000,f,J,Cyprus,Malta,8
2000,f,J,Cyprus,Norway,0
2000,f,J,Cyprus,Romania,0
2000,f,J,Cyprus,Russia,12
2000,f,J,Cyprus,Spain,10
2000,f,J,Cyprus,Sweden,0
2000,f,J,Cyprus,Switzerland,0
2000,f,J,Cyprus,The Netherlands,5
2000,f,J,Cyprus,Turkey,0
2000,f,J,Cyprus,United Kingdom,3
2000,f,J,Denmark,Austria,0
2000,f,J,Denmark,Belgium,0
2000,f,J,Denmark,Croatia,0
2000,f,J,Denmark,Cyprus,0
2000,f,J,Denmark,Denmark,0
2000,f,J,Denmark,Estonia,4
2000,f,J,Denmark,F.Y.R. Macedonia,0
2000,f,J,Denmark,Finland,0
2000,f,J,Denmark,France,0
2000,f,J,Denmark,Germany,2
2000,f,J,Denmark,Iceland,12
2000,f,J,Denmark,Ireland,5
2000,f,J,Denmark,Israel,0
2000,f,J,Denmark,Latvia,8
2000,f,J,Denmark,Malta,3
2000,f,J,Denmark,Norway,7
2000,f,J,Denmark,Romania,0
2000,f,J,Denmark,Russia,6
2000,f,J,Denmark,Spain,0
2000,f,J,Denmark,Sweden,10
2000,f,J,Denmark,Switzerland,0
2000,f,J,Denmark,The Netherlands,0
2000,f,J,Denmark,Turkey,1
2000,f,J,Denmark,United Kingdom,0
2000,f,J,Estonia,Austria,0
2000,f,J,Estonia,Belgium,0
2000,f,J,Estonia,Croatia,0
2000,f,J,Estonia,Cyprus,0
2000,f,J,Estonia,Denmark,8
2000,f,J,Estonia,Estonia,0
2000,f,J,Estonia,F.Y.R. Macedonia,0
2000,f,J,Estonia,Finland,7
2000,f,J,Estonia,France,0
2000,f,J,Estonia,Germany,0
2000,f,J,Estonia,Iceland,6
2000,f,J,Estonia,Ireland,4
2000,f,J,Estonia,Israel,0
2000,f,J,Estonia,Latvia,12
2000,f,J,Estonia,Malta,1
2000,f,J,Estonia,Norway,3
2000,f,J,Estonia,Romania,0
2000,f,J,Estonia,Russia,10
2000,f,J,Estonia,Spain,0
2000,f,J,Estonia,Sweden,5
2000,f,J,Estonia,Switzerland,0
2000,f,J,Estonia,The Netherlands,0
2000,f,J,Estonia,Turkey,0
2000,f,J,Estonia,United Kingdom,2
2000,f,J,F.Y.R. Macedonia,Austria,0
2000,f,J,F.Y.R. Macedonia,Belgium,2
2000,f,J,F.Y.R. Macedonia,Croatia,10
2000,f,J,F.Y.R. Macedonia,Cyprus,4
2000,f,J,F.Y.R. Macedonia,Denmark,0
2000,f,J,F.Y.R. Macedonia,Estonia,0
2000,f,J,F.Y.R. Macedonia,F.Y.R. Macedonia,0
2000,f,J,F.Y.R. Macedonia,Finland,0
2000,f,J,F.Y.R. Macedonia,France,0
2000,f,J,F.Y.R. Macedonia,Germany,0
2000,f,J,F.Y.R. Macedonia,Iceland,0
2000,f,J,F.Y.R. Macedonia,Ireland,0
2000,f,J,F.Y.R. Macedonia,Israel,1
2000,f,J,F.Y.R. Macedonia,Latvia,3
2000,f,J,F.Y.R. Macedonia,Malta,8
2000,f,J,F.Y.R. Macedonia,Norway,0
2000,f,J,F.Y.R. Macedonia,Romania,12
2000,f,J,F.Y.R. Macedonia,Russia,7
2000,f,J,F.Y.R. Macedonia,Spain,0
2000,f,J,F.Y.R. Macedonia,Sweden,6
2000,f,J,F.Y.R. Macedonia,Switzerland,0
2000,f,J,F.Y.R. Macedonia,The Netherlands,0
2000,f,J,F.Y.R. Macedonia,Turkey,5
2000,f,J,F.Y.R. Macedonia,United Kingdom,0
2000,f,J,Finland,Austria,3
2000,f,J,Finland,Belgium,0
2000,f,J,Finland,Croatia,6
2000,f,J,Finland,Cyprus,0
2000,f,J,Finland,Denmark,10
2000,f,J,Finland,Estonia,8
2000,f,J,Finland,F.Y.R. Macedonia,0
2000,f,J,Finland,Finland,0
2000,f,J,Finland,France,0
2000,f,J,Finland,Germany,2
2000,f,J,Finland,Iceland,0
2000,f,J,Finland,Ireland,1
2000,f,J,Finland,Israel,0
2000,f,J,Finland,Latvia,12
2000,f,J,Finland,Malta,0
2000,f,J,Finland,Norway,0
2000,f,J,Finland,Romania,0
2000,f,J,Finland,Russia,5
2000,f,J,Finland,Spain,0
2000,f,J,Finland,Sweden,7
2000,f,J,Finland,Switzerland,0
2000,f,J,Finland,The Netherlands,0
2000,f,J,Finland,Turkey,4
2000,f,J,Finland,United Kingdom,0
2000,f,J,France,Austria,0
2000,f,J,France,Belgium,0
2000,f,J,France,Croatia,8
2000,f,J,France,Cyprus,0
2000,f,J,France,Denmark,7
2000,f,J,France,Estonia,0
2000,f,J,France,F.Y.R. Macedonia,0
2000,f,J,France,Finland,0
2000,f,J,France,France,0
2000,f,J,France,Germany,10
2000,f,J,France,Iceland,0
2000,f,J,France,Ireland,4
2000,f,J,France,Israel,6
2000,f,J,France,Latvia,3
2000,f,J,France,Malta,0
2000,f,J,France,Norway,0
2000,f,J,France,Romania,0
2000,f,J,France,Russia,5
2000,f,J,France,Spain,0
2000,f,J,France,Sweden,1
2000,f,J,France,Switzerland,0
2000,f,J,France,The Netherlands,2
2000,f,J,France,Turkey,12
2000,f,J,France,United Kingdom,0
2000,f,J,Germany,Austria,2
2000,f,J,Germany,Belgium,0
2000,f,J,Germany,Croatia,6
2000,f,J,Germany,Cyprus,0
2000,f,J,Germany,Denmark,12
2000,f,J,Germany,Estonia,5
2000,f,J,Germany,F.Y.R. Macedonia,0
2000,f,J,Germany,Finland,0
2000,f,J,Germany,France,0
2000,f,J,Germany,Germany,0
2000,f,J,Germany,Iceland,0
2000,f,J,Germany,Ireland,0
2000,f,J,Germany,Israel,0
2000,f,J,Germany,Latvia,7
2000,f,J,Germany,Malta,3
2000,f,J,Germany,Norway,0
2000,f,J,Germany,Romania,0
2000,f,J,Germany,Russia,4
2000,f,J,Germany,Spain,0
2000,f,J,Germany,Sweden,8
2000,f,J,Germany,Switzerland,0
2000,f,J,Germany,The Netherlands,1
2000,f,J,Germany,Turkey,10
2000,f,J,Germany,United Kingdom,0
2000,f,J,Iceland,Austria,3
2000,f,J,Iceland,Belgium,0
2000,f,J,Iceland,Croatia,0
2000,f,J,Iceland,Cyprus,0
2000,f,J,Iceland,Denmark,12
2000,f,J,Iceland,Estonia,5
2000,f,J,Iceland,F.Y.R. Macedonia,0
2000,f,J,Iceland,Finland,0
2000,f,J,Iceland,France,0
2000,f,J,Iceland,Germany,6
2000,f,J,Iceland,Iceland,0
2000,f,J,Iceland,Ireland,2
2000,f,J,Iceland,Israel,0
2000,f,J,Iceland,Latvia,10
2000,f,J,Iceland,Malta,0
2000,f,J,Iceland,Norway,7
2000,f,J,Iceland,Romania,0
2000,f,J,Iceland,Russia,8
2000,f,J,Iceland,Spain,0
2000,f,J,Iceland,Sweden,4
2000,f,J,Iceland,Switzerland,0
2000,f,J,Iceland,The Netherlands,1
2000,f,J,Iceland,Turkey,0
2000,f,J,Iceland,United Kingdom,0
2000,f,J,Ireland,Austria,2
2000,f,J,Ireland,Belgium,0
2000,f,J,Ireland,Croatia,0
2000,f,J,Ireland,Cyprus,0
2000,f,J,Ireland,Denmark,12
2000,f,J,Ireland,Estonia,7
2000,f,J,Ireland,F.Y.R. Macedonia,0
2000,f,J,Ireland,Finland,0
2000,f,J,Ireland,France,0
2000,f,J,Ireland,Germany,5
2000,f,J,Ireland,Iceland,0
2000,f,J,Ireland,Ireland,0
2000,f,J,Ireland,Israel,0
2000,f,J,Ireland,Latvia,8
2000,f,J,Ireland,Malta,3
2000,f,J,Ireland,Norway,4
2000,f,J,Ireland,Romania,0
2000,f,J,Ireland,Russia,10
2000,f,J,Ireland,Spain,0
2000,f,J,Ireland,Sweden,6
2000,f,J,Ireland,Switzerland,0
2000,f,J,Ireland,The Netherlands,1
2000,f,J,Ireland,Turkey,0
2000,f,J,Ireland,United Kingdom,0
2000,f,J,Israel,Austria,0
2000,f,J,Israel,Belgium,0
2000,f,J,Israel,Croatia,0
2000,f,J,Israel,Cyprus,0
2000,f,J,Israel,Denmark,12
2000,f,J,Israel,Estonia,6
2000,f,J,Israel,F.Y.R. Macedonia,0
2000,f,J,Israel,Finland,0
2000,f,J,Israel,France,0
2000,f,J,Israel,Germany,0
2000,f,J,Israel,Iceland,5
2000,f,J,Israel,Ireland,2
2000,f,J,Israel,Israel,0
2000,f,J,Israel,Latvia,4
2000,f,J,Israel,Malta,3
2000,f,J,Israel,Norway,7
2000,f,J,Israel,Romania,0
2000,f,J,Israel,Russia,10
2000,f,J,Israel,Spain,0
2000,f,J,Israel,Sweden,0
2000,f,J,Israel,Switzerland,0
2000,f,J,Israel,The Netherlands,8
2000,f,J,Israel,Turkey,0
2000,f,J,Israel,United Kingdom,1
2000,f,J,Latvia,Austria,5
2000,f,J,Latvia,Belgium,0
2000,f,J,Latvia,Croatia,0
2000,f,J,Latvia,Cyprus,0
2000,f,J,Latvia,Denmark,12
2000,f,J,Latvia,Estonia,10
2000,f,J,Latvia,F.Y.R. Macedonia,0
2000,f,J,Latvia,Finland,0
2000,f,J,Latvia,France,0
2000,f,J,Latvia,Germany,8
2000,f,J,Latvia,Iceland,7
2000,f,J,Latvia,Ireland,1
2000,f,J,Latvia,Israel,0
2000,f,J,Latvia,Latvia,0
2000,f,J,Latvia,Malta,4
2000,f,J,Latvia,Norway,6
2000,f,J,Latvia,Romania,0
2000,f,J,Latvia,Russia,0
2000,f,J,Latvia,Spain,0
2000,f,J,Latvia,Sweden,0
2000,f,J,Latvia,Switzerland,2
2000,f,J,Latvia,The Netherlands,0
2000,f,J,Latvia,Turkey,0
2000,f,J,Latvia,United Kingdom,3
2000,f,J,Malta,Austria,2
2000,f,J,Malta,Belgium,0
2000,f,J,Malta,Croatia,0
2000,f,J,Malta,Cyprus,1
2000,f,J,Malta,Denmark,8
2000,f,J,Malta,Estonia,7
2000,f,J,Malta,F.Y.R. Macedonia,0
2000,f,J,Malta,Finland,0
2000,f,J,Malta,France,0
2000,f,J,Malta,Germany,0
2000,f,J,Malta,Iceland,0
2000,f,J,Malta,Ireland,10
2000,f,J,Malta,Israel,0
2000,f,J,Malta,Latvia,0
2000,f,J,Malta,Malta,0
2000,f,J,Malta,Norway,3
2000,f,J,Malta,Romania,0
2000,f,J,Malta,Russia,12
2000,f,J,Malta,Spain,0
2000,f,J,Malta,Sweden,4
2000,f,J,Malta,Switzerland,0
2000,f,J,Malta,The Netherlands,5
2000,f,J,Malta,Turkey,0
2000,f,J,Malta,United Kingdom,6
2000,f,J,Norway,Austria,0
2000,f,J,Norway,Belgium,0
2000,f,J,Norway,Croatia,0
2000,f,J,Norway,Cyprus,0
2000,f,J,Norway,Denmark,10
2000,f,J,Norway,Estonia,4
2000,f,J,Norway,F.Y.R. Macedonia,0
2000,f,J,Norway,Finland,0
2000,f,J,Norway,France,0
2000,f,J,Norway,Germany,3
2000,f,J,Norway,Iceland,7
2000,f,J,Norway,Ireland,6
2000,f,J,Norway,Israel,0
2000,f,J,Norway,Latvia,12
2000,f,J,Norway,Malta,2
2000,f,J,Norway,Norway,0
2000,f,J,Norway,Romania,0
2000,f,J,Norway,Russia,8
2000,f,J,Norway,Spain,0
2000,f,J,Norway,Sweden,5
2000,f,J,Norway,Switzerland,0
2000,f,J,Norway,The Netherlands,0
2000,f,J,Norway,Turkey,1
2000,f,J,Norway,United Kingdom,0
2000,f,J,Romania,Austria,0
2000,f,J,Romania,Belgium,0
2000,f,J,Romania,Croatia,8
2000,f,J,Romania,Cyprus,0
2000,f,J,Romania,Denmark,1
2000,f,J,Romania,Estonia,6
2000,f,J,Romania,F.Y.R. Macedonia,10
2000,f,J,Romania,Finland,4
2000,f,J,Romania,France,0
2000,f,J,Romania,Germany,0
2000,f,J,Romania,Iceland,0
2000,f,J,Romania,Ireland,2
2000,f,J,Romania,Israel,0
2000,f,J,Romania,Latvia,0
2000,f,J,Romania,Malta,7
2000,f,J,Romania,Norway,0
2000,f,J,Romania,Romania,0
2000,f,J,Romania,Russia,12
2000,f,J,Romania,Spain,5
2000,f,J,Romania,Sweden,0
2000,f,J,Romania,Switzerland,0
2000,f,J,Romania,The Netherlands,0
2000,f,J,Romania,Turkey,0
2000,f,J,Romania,United Kingdom,3
2000,f,J,Russia,Austria,0
2000,f,J,Russia,Belgium,0
2000,f,J,Russia,Croatia,10
2000,f,J,Russia,Cyprus,0
2000,f,J,Russia,Denmark,12
2000,f,J,Russia,Estonia,0
2000,f,J,Russia,F.Y.R. Macedonia,7
2000,f,J,Russia,Finland,0
2000,f,J,Russia,France,3
2000,f,J,Russia,Germany,4
2000,f,J,Russia,Iceland,0
2000,f,J,Russia,Ireland,0
2000,f,J,Russia,Israel,0
2000,f,J,Russia,Latvia,1
2000,f,J,Russia,Malta,8
2000,f,J,Russia,Norway,0
2000,f,J,Russia,Romania,6
2000,f,J,Russia,Russia,0
2000,f,J,Russia,Spain,2
2000,f,J,Russia,Sweden,0
2000,f,J,Russia,Switzerland,5
2000,f,J,Russia,The Netherlands,0
2000,f,J,Russia,Turkey,0
2000,f,J,Russia,United Kingdom,0
2000,f,J,Spain,Austria,8
2000,f,J,Spain,Belgium,0
2000,f,J,Spain,Croatia,2
2000,f,J,Spain,Cyprus,0
2000,f,J,Spain,Denmark,10
2000,f,J,Spain,Estonia,0
2000,f,J,Spain,F.Y.R. Macedonia,0
2000,f,J,Spain,Finland,0
2000,f,J,Spain,France,0
2000,f,J,Spain,Germany,12
2000,f,J,Spain,Iceland,0
2000,f,J,Spain,Ireland,3
2000,f,J,Spain,Israel,0
2000,f,J,Spain,Latvia,7
2000,f,J,Spain,Malta,1
2000,f,J,Spain,Norway,0
2000,f,J,Spain,Romania,0
2000,f,J,Spain,Russia,5
2000,f,J,Spain,Spain,0
2000,f,J,Spain,Sweden,6
2000,f,J,Spain,Switzerland,0
2000,f,J,Spain,The Netherlands,4
2000,f,J,Spain,Turkey,0
2000,f,J,Spain,United Kingdom,0
2000,f,J,Sweden,Austria,0
2000,f,J,Sweden,Belgium,0
2000,f,J,Sweden,Croatia,0
2000,f,J,Sweden,Cyprus,0
2000,f,J,Sweden,Denmark,12
2000,f,J,Sweden,Estonia,6
2000,f,J,Sweden,F.Y.R. Macedonia,0
2000,f,J,Sweden,Finland,2
2000,f,J,Sweden,France,0
2000,f,J,Sweden,Germany,0
2000,f,J,Sweden,Iceland,8
2000,f,J,Sweden,Ireland,4
2000,f,J,Sweden,Israel,0
2000,f,J,Sweden,Latvia,10
2000,f,J,Sweden,Malta,3
2000,f,J,Sweden,Norway,7
2000,f,J,Sweden,Romania,0
2000,f,J,Sweden,Russia,5
2000,f,J,Sweden,Spain,0
2000,f,J,Sweden,Sweden,0
2000,f,J,Sweden,Switzerland,0
2000,f,J,Sweden,The Netherlands,0
2000,f,J,Sweden,Turkey,1
2000,f,J,Sweden,United Kingdom,0
2000,f,J,Switzerland,Austria,4
2000,f,J,Switzerland,Belgium,0
2000,f,J,Switzerland,Croatia,6
2000,f,J,Switzerland,Cyprus,0
2000,f,J,Switzerland,Denmark,10
2000,f,J,Switzerland,Estonia,0
2000,f,J,Switzerland,F.Y.R. Macedonia,0
2000,f,J,Switzerland,Finland,0
2000,f,J,Switzerland,France,0
2000,f,J,Switzerland,Germany,12
2000,f,J,Switzerland,Iceland,0
2000,f,J,Switzerland,Ireland,8
2000,f,J,Switzerland,Israel,0
2000,f,J,Switzerland,Latvia,7
2000,f,J,Switzerland,Malta,0
2000,f,J,Switzerland,Norway,0
2000,f,J,Switzerland,Romania,0
2000,f,J,Switzerland,Russia,2
2000,f,J,Switzerland,Spain,1
2000,f,J,Switzerland,Sweden,3
2000,f,J,Switzerland,Switzerland,0
2000,f,J,Switzerland,The Netherlands,0
2000,f,J,Switzerland,Turkey,5
2000,f,J,Switzerland,United Kingdom,0
2000,f,J,The Netherlands,Austria,0
2000,f,J,The Netherlands,Belgium,0
2000,f,J,The Netherlands,Croatia,0
2000,f,J,The Netherlands,Cyprus,0
2000,f,J,The Netherlands,Denmark,10
2000,f,J,The Netherlands,Estonia,7
2000,f,J,The Netherlands,F.Y.R. Macedonia,0
2000,f,J,The Netherlands,Finland,5
2000,f,J,The Netherlands,France,2
2000,f,J,The Netherlands,Germany,8
2000,f,J,The Netherlands,Iceland,0
2000,f,J,The Netherlands,Ireland,3
2000,f,J,The Netherlands,Israel,0
2000,f,J,The Netherlands,Latvia,4
2000,f,J,The Netherlands,Malta,1
2000,f,J,The Netherlands,Norway,0
2000,f,J,The Netherlands,Romania,0
2000,f,J,The Netherlands,Russia,0
2000,f,J,The Netherlands,Spain,0
2000,f,J,The Netherlands,Sweden,0
2000,f,J,The Netherlands,Switzerland,6
2000,f,J,The Netherlands,The Netherlands,0
2000,f,J,The Netherlands,Turkey,12
2000,f,J,The Netherlands,United Kingdom,0
2000,f,J,Turkey,Austria,4
2000,f,J,Turkey,Belgium,0
2000,f,J,Turkey,Croatia,8
2000,f,J,Turkey,Cyprus,0
2000,f,J,Turkey,Denmark,1
2000,f,J,Turkey,Estonia,2
2000,f,J,Turkey,F.Y.R. Macedonia,0
2000,f,J,Turkey,Finland,0
2000,f,J,Turkey,France,0
2000,f,J,Turkey,Germany,0
2000,f,J,Turkey,Iceland,0
2000,f,J,Turkey,Ireland,7
2000,f,J,Turkey,Israel,0
2000,f,J,Turkey,Latvia,0
2000,f,J,Turkey,Malta,5
2000,f,J,Turkey,Norway,10
2000,f,J,Turkey,Romania,0
2000,f,J,Turkey,Russia,0
2000,f,J,Turkey,Spain,0
2000,f,J,Turkey,Sweden,12
2000,f,J,Turkey,Switzerland,0
2000,f,J,Turkey,The Netherlands,3
2000,f,J,Turkey,Turkey,0
2000,f,J,Turkey,United Kingdom,6
2000,f,J,United Kingdom,Austria,1
2000,f,J,United Kingdom,Belgium,0
2000,f,J,United Kingdom,Croatia,0
2000,f,J,United Kingdom,Cyprus,0
2000,f,J,United Kingdom,Denmark,12
2000,f,J,United Kingdom,Estonia,4
2000,f,J,United Kingdom,F.Y.R. Macedonia,0
2000,f,J,United Kingdom,Finland,0
2000,f,J,United Kingdom,France,0
2000,f,J,United Kingdom,Germany,5
2000,f,J,United Kingdom,Iceland,0
2000,f,J,United Kingdom,Ireland,10
2000,f,J,United Kingdom,Israel,0
2000,f,J,United Kingdom,Latvia,7
2000,f,J,United Kingdom,Malta,2
2000,f,J,United Kingdom,Norway,3
2000,f,J,United Kingdom,Romania,0
2000,f,J,United Kingdom,Russia,8
2000,f,J,United Kingdom,Spain,0
2000,f,J,United Kingdom,Sweden,6
2000,f,J,United Kingdom,Switzerland,0
2000,f,J,United Kingdom,The Netherlands,0
2000,f,J,United Kingdom,Turkey,0
2000,f,J,United Kingdom,United Kingdom,0
2001,f,J,Bosnia & Herzegovina,Bosnia & Herzegovina,0
2001,f,J,Bosnia & Herzegovina,Croatia,7
2001,f,J,Bosnia & Herzegovina,Denmark,0
2001,f,J,Bosnia & Herzegovina,Estonia,4
2001,f,J,Bosnia & Herzegovina,France,12
2001,f,J,Bosnia & Herzegovina,Germany,0
2001,f,J,Bosnia & Herzegovina,Greece,8
2001,f,J,Bosnia & Herzegovina,Iceland,0
2001,f,J,Bosnia & Herzegovina,Ireland,0
2001,f,J,Bosnia & Herzegovina,Israel,6
2001,f,J,Bosnia & Herzegovina,Latvia,0
2001,f,J,Bosnia & Herzegovina,Lithuania,2
2001,f,J,Bosnia & Herzegovina,Malta,1
2001,f,J,Bosnia & Herzegovina,Norway,0
2001,f,J,Bosnia & Herzegovina,Poland,0
2001,f,J,Bosnia & Herzegovina,Portugal,0
2001,f,J,Bosnia & Herzegovina,Russia,0
2001,f,J,Bosnia & Herzegovina,Slovenia,10
2001,f,J,Bosnia & Herzegovina,Spain,5
2001,f,J,Bosnia & Herzegovina,Sweden,3
2001,f,J,Bosnia & Herzegovina,The Netherlands,0
2001,f,J,Bosnia & Herzegovina,Turkey,0
2001,f,J,Bosnia & Herzegovina,United Kingdom,0
2001,f,J,Croatia,Bosnia & Herzegovina,10
2001,f,J,Croatia,Croatia,0
2001,f,J,Croatia,Denmark,12
2001,f,J,Croatia,Estonia,2
2001,f,J,Croatia,France,6
2001,f,J,Croatia,Germany,1
2001,f,J,Croatia,Greece,5
2001,f,J,Croatia,Iceland,0
2001,f,J,Croatia,Ireland,0
2001,f,J,Croatia,Israel,0
2001,f,J,Croatia,Latvia,0
2001,f,J,Croatia,Lithuania,0
2001,f,J,Croatia,Malta,0
2001,f,J,Croatia,Norway,0
2001,f,J,Croatia,Poland,0
2001,f,J,Croatia,Portugal,0
2001,f,J,Croatia,Russia,0
2001,f,J,Croatia,Slovenia,8
2001,f,J,Croatia,Spain,0
2001,f,J,Croatia,Sweden,4
