,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name
0,0.498,0.231,2,-16.628,1,0.0325,0.812,0.000201,0.0705,0.346,134.092,audio_features,5eGnVU7C3mRbXMergmSz9Q,spotify:track:5eGnVU7C3mRbXMergmSz9Q,https://api.spotify.com/v1/tracks/5eGnVU7C3mRbXMergmSz9Q,https://api.spotify.com/v1/audio-analysis/5eGnVU7C3mRbXMergmSz9Q,222493,4,Et bonjour a toi lartiste
1,0.717,0.846,0,-7.432,1,0.0394,0.0306,0.191,0.0733,0.39,124.988,audio_features,3wfawPKNIlf7M9s46ME2Q5,spotify:track:3wfawPKNIlf7M9s46ME2Q5,https://api.spotify.com/v1/tracks/3wfawPKNIlf7M9s46ME2Q5,https://api.spotify.com/v1/audio-analysis/3wfawPKNIlf7M9s46ME2Q5,243840,4,Toi
2,0.506,0.553,0,-9.016,1,0.0292,0.03,1.08e-06,0.0698,0.467,115.819,audio_features,2wfkkb00LklyYNv4v3PcVA,spotify:track:2wfkkb00LklyYNv4v3PcVA,https://api.spotify.com/v1/tracks/2wfkkb00LklyYNv4v3PcVA,https://api.spotify.com/v1/audio-analysis/2wfkkb00LklyYNv4v3PcVA,217640,4,Dan ljubezni
3,0.617,0.379,0,-12.853,1,0.0305,0.44,0.0,0.137,0.825,87.555,audio_features,6gZvvkOUTl33NDsbi3lzKr,spotify:track:6gZvvkOUTl33NDsbi3lzKr,https://api.spotify.com/v1/tracks/6gZvvkOUTl33NDsbi3lzKr,https://api.spotify.com/v1/audio-analysis/6gZvvkOUTl33NDsbi3lzKr,170600,4,Let Me Be the One
4,0.392,0.615,5,-6.403,0,0.0485,0.836,0.000143,0.213,0.348,91.999,audio_features,371nNwFetX7GVB7Po7Z1nu,spotify:track:371nNwFetX7GVB7Po7Z1nu,https://api.spotify.com/v1/tracks/371nNwFetX7GVB7Po7Z1nu,https://api.spotify.com/v1/audio-analysis/371nNwFetX7GVB7Po7Z1nu,175443,4,Seninle bir dakika
5,0.266,0.598,10,-4.362,1,0.0351,0.632,0.0,0.209,0.512,171.666,audio_features,2KYlV00chBWcckA8smxYJW,spotify:track:2KYlV00chBWcckA8smxYJW,https://api.spotify.com/v1/tracks/2KYlV00chBWcckA8smxYJW,https://api.spotify.com/v1/audio-analysis/2KYlV00chBWcckA8smxYJW,209787,4,Tu volveras
6,0.544,0.556,7,-11.006,1,0.0887,0.303,0.0,0.107,0.835,184.809,audio_features,0E19RAvUkhjMM0rdICkidE,spotify:track:0E19RAvUkhjMM0rdICkidE,https://api.spotify.com/v1/tracks/0E19RAvUkhjMM0rdICkidE,https://api.spotify.com/v1/audio-analysis/0E19RAvUkhjMM0rdICkidE,184733,4,Save Your Kisses for Me
7,0.456,0.597,4,-10.083,0,0.0289,0.0598,0.00269,0.143,0.376,145.985,audio_features,73T2aSDbeMFuIN8CvDKCrg,spotify:track:73T2aSDbeMFuIN8CvDKCrg,https://api.spotify.com/v1/tracks/73T2aSDbeMFuIN8CvDKCrg,https://api.spotify.com/v1/audio-analysis/73T2aSDbeMFuIN8CvDKCrg,170400,4,Judy et Cie
8,0.327,0.321,9,-17.139,1,0.0308,0.888,0.466,0.305,0.395,79.387,audio_features,401Yujbuyqr0cZqeljT4Ji,spotify:track:401Yujbuyqr0cZqeljT4Ji,https://api.spotify.com/v1/tracks/401Yujbuyqr0cZqeljT4Ji,https://api.spotify.com/v1/audio-analysis/401Yujbuyqr0cZqeljT4Ji,175823,4,When
9,0.405,0.479,9,-9.362,1,0.044,0.25,0.0,0.339,0.48,171.826,audio_features,1QOgYW9oq5r6evWA2A4s6a,spotify:track:1QOgYW9oq5r6evWA2A4s6a,https://api.spotify.com/v1/tracks/1QOgYW9oq5r6evWA2A4s6a,https://api.spotify.com/v1/audio-analysis/1QOgYW9oq5r6evWA2A4s6a,181173,4,Sobran las palabras
10,0.516,0.391,5,-10.903,1,0.0317,0.69,0.0,0.0699,0.659,101.457,audio_features,3Yw8g06nmBa99FGgzsPbPh,spotify:track:3Yw8g06nmBa99FGgzsPbPh,https://api.spotify.com/v1/tracks/3Yw8g06nmBa99FGgzsPbPh,https://api.spotify.com/v1/audio-analysis/3Yw8g06nmBa99FGgzsPbPh,170903,4,My Little World
11,0.432,0.293,1,-13.993,1,0.0373,0.546,0.00459,0.206,0.281,106.206,audio_features,0op9SxdoWb74vYLwO68VCP,spotify:track:0op9SxdoWb74vYLwO68VCP,https://api.spotify.com/v1/tracks/0op9SxdoWb74vYLwO68VCP,https://api.spotify.com/v1/audio-analysis/0op9SxdoWb74vYLwO68VCP,153253,3,Uma flor de verde pinho
12,0.581,0.789,0,-6.013,0,0.0889,0.75,0.0,0.841,0.524,99.29,audio_features,29xVq0OlVUR1aXQhflX75E,spotify:track:29xVq0OlVUR1aXQhflX75E,https://api.spotify.com/v1/tracks/29xVq0OlVUR1aXQhflX75E,https://api.spotify.com/v1/audio-analysis/29xVq0OlVUR1aXQhflX75E,183600,4,Une petite francaise
13,0.754,0.574,9,-12.842,1,0.0862,0.119,0.0,0.0529,0.725,124.91,audio_features,4HBsgS38VpcA6wKhY0N2T5,spotify:track:4HBsgS38VpcA6wKhY0N2T5,https://api.spotify.com/v1/tracks/4HBsgS38VpcA6wKhY0N2T5,https://api.spotify.com/v1/audio-analysis/4HBsgS38VpcA6wKhY0N2T5,183413,4,Telegram
14,0.661,0.819,10,-4.705,1,0.0404,0.264,0.0319,0.261,0.824,112.85,audio_features,4c21KkvHYAtFlI4rd3hhOI,spotify:track:4c21KkvHYAtFlI4rd3hhOI,https://api.spotify.com/v1/tracks/4c21KkvHYAtFlI4rd3hhOI,https://api.spotify.com/v1/audio-analysis/4c21KkvHYAtFlI4rd3hhOI,169306,4,Beatles
15,0.674,0.692,2,-11.631,1,0.11,0.511,1.03e-05,0.0454,0.941,187.97,audio_features,3M5gx2rF2LGhql8iJBFZjs,spotify:track:3M5gx2rF2LGhql8iJBFZjs,https://api.spotify.com/v1/tracks/3M5gx2rF2LGhql8iJBFZjs,https://api.spotify.com/v1/audio-analysis/3M5gx2rF2LGhql8iJBFZjs,208800,4,Ensename a cantar
16,0.566,0.796,0,-7.324,1,0.0326,0.0245,0.00322,0.0684,0.962,112.468,audio_features,0MGpPqTsKPypiGOapBiDyP,spotify:track:0MGpPqTsKPypiGOapBiDyP,https://api.spotify.com/v1/tracks/0MGpPqTsKPypiGOapBiDyP,https://api.spotify.com/v1/audio-analysis/0MGpPqTsKPypiGOapBiDyP,242707,4,Libera
17,0.642,0.436,0,-11.192,1,0.0333,0.834,3.39e-06,0.162,0.775,103.497,audio_features,131CXFc3np7WHcdQnyHDi6,spotify:track:131CXFc3np7WHcdQnyHDi6,https://api.spotify.com/v1/tracks/131CXFc3np7WHcdQnyHDi6,https://api.spotify.com/v1/audio-analysis/131CXFc3np7WHcdQnyHDi6,167000,4,Lapponia
18,0.742,0.241,2,-14.751,1,0.0349,0.846,0.0,0.101,0.335,102.857,audio_features,7Hy0CZtFcREucLDXB5jp6m,spotify:track:7Hy0CZtFcREucLDXB5jp6m,https://api.spotify.com/v1/tracks/7Hy0CZtFcREucLDXB5jp6m,https://api.spotify.com/v1/audio-analysis/7Hy0CZtFcREucLDXB5jp6m,183413,4,Loiseau et lenfant
19,0.644,0.594,7,-8.396,1,0.0291,0.221,2.01e-05,0.0858,0.723,118.879,audio_features,2tbNnbDM8vcGxlPqzyQHNj,spotify:track:2tbNnbDM8vcGxlPqzyQHNj,https://api.spotify.com/v1/tracks/2tbNnbDM8vcGxlPqzyQHNj,https://api.spotify.com/v1/audio-analysis/2tbNnbDM8vcGxlPqzyQHNj,185667,4,Mil etter mil
20,0.537,0.432,1,-11.684,1,0.0294,0.479,0.00101,0.169,0.631,145.486,audio_features,0K37MCzwz20TGhAXOL2iSb,spotify:track:0K37MCzwz20TGhAXOL2iSb,https://api.spotify.com/v1/tracks/0K37MCzwz20TGhAXOL2iSb,https://api.spotify.com/v1/audio-analysis/0K37MCzwz20TGhAXOL2iSb,261027,4,Questo amore
21,0.52,0.304,7,-9.028,1,0.0362,0.848,0.0,0.0884,0.385,80.338,audio_features,6sC95DOH4NWj6c22bTZf3C,spotify:track:6sC95DOH4NWj6c22bTZf3C,https://api.spotify.com/v1/tracks/6sC95DOH4NWj6c22bTZf3C,https://api.spotify.com/v1/audio-analysis/6sC95DOH4NWj6c22bTZf3C,158267,4,Anna rakkaudelle tilaisuus
22,0.571,0.85,0,-4.479,1,0.0325,0.264,0.00477,0.214,0.727,98.829,audio_features,07HHIWiizlox1aoaxscHoj,spotify:track:07HHIWiizlox1aoaxscHoj,https://api.spotify.com/v1/tracks/07HHIWiizlox1aoaxscHoj,https://api.spotify.com/v1/audio-analysis/07HHIWiizlox1aoaxscHoj,187533,3,Bailemos un vals
23,0.644,0.871,10,-5.179,0,0.0428,0.0531,1.76e-06,0.161,0.788,130.024,audio_features,7d7wZH6u784WlBmTSlDLU5,spotify:track:7d7wZH6u784WlBmTSlDLU5,https://api.spotify.com/v1/tracks/7d7wZH6u784WlBmTSlDLU5,https://api.spotify.com/v1/audio-analysis/7d7wZH6u784WlBmTSlDLU5,185800,4,Feuer
24,0.757,0.199,9,-13.091,1,0.0793,0.278,0.956,0.093,0.72,125.032,audio_features,5dfB8Cny1khXCwNPOSyL7r,spotify:track:5dfB8Cny1khXCwNPOSyL7r,https://api.spotify.com/v1/tracks/5dfB8Cny1khXCwNPOSyL7r,https://api.spotify.com/v1/audio-analysis/5dfB8Cny1khXCwNPOSyL7r,261120,4,Boom boom
25,0.499,0.6,5,-6.929,1,0.0294,0.127,0.0,0.172,0.498,77.979,audio_features,62JiaUfaO3wA1iIvS2MYa8,spotify:track:62JiaUfaO3wA1iIvS2MYa8,https://api.spotify.com/v1/tracks/62JiaUfaO3wA1iIvS2MYa8,https://api.spotify.com/v1/audio-analysis/62JiaUfaO3wA1iIvS2MYa8,182613,4,Det blir alltid varre framat natten
26,0.69,0.656,6,-6.229,0,0.0334,0.458,0.000538,0.313,0.652,97.778,audio_features,4YB2mfnJ9juGvdDXUq6ieW,spotify:track:4YB2mfnJ9juGvdDXUq6ieW,https://api.spotify.com/v1/tracks/4YB2mfnJ9juGvdDXUq6ieW,https://api.spotify.com/v1/audio-analysis/4YB2mfnJ9juGvdDXUq6ieW,223187,4,Raggio di luna
27,0.672,0.736,7,-7.998,0,0.0345,0.553,0.00331,0.351,0.822,132.808,audio_features,4s9wyMSa8MSzGbfL4kffkV,spotify:track:4s9wyMSa8MSzGbfL4kffkV,https://api.spotify.com/v1/tracks/4s9wyMSa8MSzGbfL4kffkV,https://api.spotify.com/v1/audio-analysis/4s9wyMSa8MSzGbfL4kffkV,170000,4,Disco tango
28,0.678,0.416,9,-9.915,1,0.0533,0.522,0.0,0.12,0.525,125.282,audio_features,2pRCheh3OrwldKA4DUqVUU,spotify:track:2pRCheh3OrwldKA4DUqVUU,https://api.spotify.com/v1/tracks/2pRCheh3OrwldKA4DUqVUU,https://api.spotify.com/v1/audio-analysis/2pRCheh3OrwldKA4DUqVUU,175693,4,Katson sineen taivaan
29,0.673,0.944,0,-4.794,1,0.0654,0.264,0.0,0.0684,0.928,140.76,audio_features,24g7Wa2aTohgmuJVP4Gxia,spotify:track:24g7Wa2aTohgmuJVP4Gxia,https://api.spotify.com/v1/tracks/24g7Wa2aTohgmuJVP4Gxia,https://api.spotify.com/v1/audio-analysis/24g7Wa2aTohgmuJVP4Gxia,184200,4,Dschinghis Khan
30,0.792,0.417,2,-13.948,1,0.0317,0.127,0.0,0.303,0.832,99.935,audio_features,2YDMHFV05yjkhAbh2gDm6B,spotify:track:2YDMHFV05yjkhAbh2gDm6B,https://api.spotify.com/v1/tracks/2YDMHFV05yjkhAbh2gDm6B,https://api.spotify.com/v1/audio-analysis/2YDMHFV05yjkhAbh2gDm6B,183093,4,Su cancion
31,0.679,0.626,4,-14.386,0,0.0973,0.762,0.0,0.676,0.691,115.989,audio_features,1Rz8ryyjIkIMeyzye8V1Fa,spotify:track:1Rz8ryyjIkIMeyzye8V1Fa,https://api.spotify.com/v1/tracks/1Rz8ryyjIkIMeyzye8V1Fa,https://api.spotify.com/v1/audio-analysis/1Rz8ryyjIkIMeyzye8V1Fa,175529,4,Petr Oil
32,0.634,0.439,6,-14.653,1,0.05,0.079,0.000221,0.188,0.727,87.057,audio_features,0EOdowktdF7kczBbqstCfF,spotify:track:0EOdowktdF7kczBbqstCfF,https://api.spotify.com/v1/tracks/0EOdowktdF7kczBbqstCfF,https://api.spotify.com/v1/audio-analysis/0EOdowktdF7kczBbqstCfF,249867,4,Non so che darei
33,0.773,0.817,9,-5.677,0,0.0391,0.0503,0.00602,0.147,0.841,139.923,audio_features,4162ukGloFryXqeHM4y4Ha,spotify:track:4162ukGloFryXqeHM4y4Ha,https://api.spotify.com/v1/tracks/4162ukGloFryXqeHM4y4Ha,https://api.spotify.com/v1/audio-analysis/4162ukGloFryXqeHM4y4Ha,167440,4,Just nu
34,0.505,0.712,7,-8.375,1,0.0316,0.19,0.0,0.817,0.84,141.877,audio_features,2msgWbc4Q9sY7esGISFiWx,spotify:track:2msgWbc4Q9sY7esGISFiWx,https://api.spotify.com/v1/tracks/2msgWbc4Q9sY7esGISFiWx,https://api.spotify.com/v1/audio-analysis/2msgWbc4Q9sY7esGISFiWx,178360,4,Um grande grande amor
35,0.366,0.383,5,-9.994,0,0.0298,0.768,0.00047,0.355,0.424,79.243,audio_features,43WxDdzUmpiZZV45RLog5g,spotify:track:43WxDdzUmpiZZV45RLog5g,https://api.spotify.com/v1/tracks/43WxDdzUmpiZZV45RLog5g,https://api.spotify.com/v1/audio-analysis/43WxDdzUmpiZZV45RLog5g,150223,4,Amsterdam
36,0.475,0.65,8,-6.391,1,0.0352,0.35,3.29e-06,0.0996,0.199,106.846,audio_features,3ta02cB4LPfhru6F9D4CjW,spotify:track:3ta02cB4LPfhru6F9D4CjW,https://api.spotify.com/v1/tracks/3ta02cB4LPfhru6F9D4CjW,https://api.spotify.com/v1/audio-analysis/3ta02cB4LPfhru6F9D4CjW,186000,4,Whats Another Year
37,0.827,0.678,4,-10.635,0,0.102,0.539,0.0,0.634,0.701,127.428,audio_features,5hijfO71dmiQXCSRRMuJ3j,spotify:track:5hijfO71dmiQXCSRRMuJ3j,https://api.spotify.com/v1/tracks/5hijfO71dmiQXCSRRMuJ3j,https://api.spotify.com/v1/audio-analysis/5hijfO71dmiQXCSRRMuJ3j,172096,4,Quedate esta noche
38,0.753,0.748,10,-8.62,1,0.0494,0.0915,0.00348,0.212,0.633,104.322,audio_features,2VcN9LZs1g8iIcXIpxuWny,spotify:track:2VcN9LZs1g8iIcXIpxuWny,https://api.spotify.com/v1/tracks/2VcN9LZs1g8iIcXIpxuWny,https://api.spotify.com/v1/audio-analysis/2VcN9LZs1g8iIcXIpxuWny,324880,4,Donme dolap
39,0.616,0.692,9,-7.002,1,0.0316,0.344,0.0,0.0855,0.369,122.135,audio_features,75R7yXigPglbko1kuyJ2HV,spotify:track:75R7yXigPglbko1kuyJ2HV,https://api.spotify.com/v1/tracks/75R7yXigPglbko1kuyJ2HV,https://api.spotify.com/v1/audio-analysis/75R7yXigPglbko1kuyJ2HV,248200,4,Lejla
40,0.502,0.736,0,-8.275,1,0.201,0.0245,0.0,0.977,0.676,68.051,audio_features,2P2tRiHBFSb9TAnHwJALwJ,spotify:track:2P2tRiHBFSb9TAnHwJALwJ,https://api.spotify.com/v1/tracks/2P2tRiHBFSb9TAnHwJALwJ,https://api.spotify.com/v1/audio-analysis/2P2tRiHBFSb9TAnHwJALwJ,242893,4,Reggae OK
41,0.549,0.846,9,-5.182,1,0.0569,0.384,0.0,0.128,0.933,97.898,audio_features,1d9NXqULwsBqqdUx4Nvnl4,spotify:track:1d9NXqULwsBqqdUx4Nvnl4,https://api.spotify.com/v1/tracks/1d9NXqULwsBqqdUx4Nvnl4,https://api.spotify.com/v1/audio-analysis/1d9NXqULwsBqqdUx4Nvnl4,208107,4,Y solo tu
42,0.722,0.656,7,-5.497,1,0.0414,0.292,0.0,0.165,0.767,132.676,audio_features,1dqKwHVYD0NFiHtBspL9bw,spotify:track:1dqKwHVYD0NFiHtBspL9bw,https://api.spotify.com/v1/tracks/1dqKwHVYD0NFiHtBspL9bw,https://api.spotify.com/v1/audio-analysis/1dqKwHVYD0NFiHtBspL9bw,158071,4,Horoscopes
43,0.6,0.514,0,-6.661,1,0.0254,0.669,2.67e-05,0.104,0.434,130.004,audio_features,6la8jCMq0u5ZVJMTqtjjko,spotify:track:6la8jCMq0u5ZVJMTqtjjko,https://api.spotify.com/v1/tracks/6la8jCMq0u5ZVJMTqtjjko,https://api.spotify.com/v1/audio-analysis/6la8jCMq0u5ZVJMTqtjjko,229987,4,Aldri i livet
44,0.64,0.834,2,-9.413,1,0.0534,0.278,0.0,0.0459,0.971,173.565,audio_features,0Azn2vpP3Sbs8qAG8e1KUc,spotify:track:0Azn2vpP3Sbs8qAG8e1KUc,https://api.spotify.com/v1/tracks/0Azn2vpP3Sbs8qAG8e1KUc,https://api.spotify.com/v1/audio-analysis/0Azn2vpP3Sbs8qAG8e1KUc,158440,4,Making Your Mind Up
45,0.867,0.665,9,-6.419,0,0.0579,0.358,9.36e-06,0.119,0.961,139.04,audio_features,5p6sOMJAAYK90DbEbKZhKT,spotify:track:5p6sOMJAAYK90DbEbKZhKT,https://api.spotify.com/v1/tracks/5p6sOMJAAYK90DbEbKZhKT,https://api.spotify.com/v1/audio-analysis/5p6sOMJAAYK90DbEbKZhKT,186000,4,Playback
46,0.703,0.825,5,-5.495,0,0.0314,0.0343,0.0,0.611,0.794,124.765,audio_features,2N2mRcSRtluXtCBV8BxiGc,spotify:track:2N2mRcSRtluXtCBV8BxiGc,https://api.spotify.com/v1/tracks/2N2mRcSRtluXtCBV8BxiGc,https://api.spotify.com/v1/audio-analysis/2N2mRcSRtluXtCBV8BxiGc,177200,4,Fangad i en drom
47,0.667,0.382,2,-15.684,1,0.0541,0.0949,7.69e-06,0.0682,0.744,105.865,audio_features,2FWghMgjItyOsuip0JKmvN,spotify:track:2FWghMgjItyOsuip0JKmvN,https://api.spotify.com/v1/tracks/2FWghMgjItyOsuip0JKmvN,https://api.spotify.com/v1/audio-analysis/2FWghMgjItyOsuip0JKmvN,155827,4,Bem bom
48,0.659,0.398,0,-13.046,1,0.0361,0.816,6.79e-05,0.269,0.508,118.477,audio_features,7rAPFZ0pSBAurIHK21yAf6,spotify:track:7rAPFZ0pSBAurIHK21yAf6,https://api.spotify.com/v1/tracks/7rAPFZ0pSBAurIHK21yAf6,https://api.spotify.com/v1/audio-analysis/7rAPFZ0pSBAurIHK21yAf6,203918,4,Cours apres le temps
49,0.68,0.823,4,-9.323,1,0.0543,0.00565,0.000361,0.118,0.888,145.321,audio_features,23MbJwSXJRfM8rwQ6RUdD5,spotify:track:23MbJwSXJRfM8rwQ6RUdD5,https://api.spotify.com/v1/tracks/23MbJwSXJRfM8rwQ6RUdD5,https://api.spotify.com/v1/audio-analysis/23MbJwSXJRfM8rwQ6RUdD5,185333,4,One Step Further
50,0.686,0.817,5,-6.705,1,0.0714,0.13,1.24e-05,0.287,0.77,137.224,audio_features,7e8fcP4DXkMymwsHlNFDAk,spotify:track:7e8fcP4DXkMymwsHlNFDAk,https://api.spotify.com/v1/tracks/7e8fcP4DXkMymwsHlNFDAk,https://api.spotify.com/v1/audio-analysis/7e8fcP4DXkMymwsHlNFDAk,186960,4,Hani
51,0.534,0.91,1,-5.646,1,0.0556,0.355,0.0,0.383,0.723,132.245,audio_features,6lG65UH64cyVQhsmiV8Ht3,spotify:track:6lG65UH64cyVQhsmiV8Ht3,https://api.spotify.com/v1/tracks/6lG65UH64cyVQhsmiV8Ht3,https://api.spotify.com/v1/audio-analysis/6lG65UH64cyVQhsmiV8Ht3,174573,4,Dag efter dag
52,0.704,0.87,0,-4.435,1,0.0277,0.168,0.0668,0.0606,0.968,150.443,audio_features,5CamlRerxZQYWo6q6mVDKr,spotify:track:5CamlRerxZQYWo6q6mVDKr,https://api.spotify.com/v1/tracks/5CamlRerxZQYWo6q6mVDKr,https://api.spotify.com/v1/audio-analysis/5CamlRerxZQYWo6q6mVDKr,185067,4,Sonntag
53,0.707,0.484,6,-10.432,0,0.0621,0.761,0.000568,0.0376,0.664,124.654,audio_features,7gNZEVystSwVTofzvHLyOn,spotify:track:7gNZEVystSwVTofzvHLyOn,https://api.spotify.com/v1/tracks/7gNZEVystSwVTofzvHLyOn,https://api.spotify.com/v1/audio-analysis/7gNZEVystSwVTofzvHLyOn,251813,3,El
54,0.82,0.854,10,-13.586,1,0.0803,0.355,0.623,0.0927,0.803,132.909,audio_features,7nXYXmz1hLXHfyxJaqy4bd,spotify:track:7nXYXmz1hLXHfyxJaqy4bd,https://api.spotify.com/v1/tracks/7nXYXmz1hLXHfyxJaqy4bd,https://api.spotify.com/v1/audio-analysis/7nXYXmz1hLXHfyxJaqy4bd,239720,4,Here Today Gone Tomorrow
55,0.623,0.586,6,-5.724,1,0.0272,0.436,0.0,0.239,0.574,118.042,audio_features,75G6zxISPyxlvJerKubyyx,spotify:track:75G6zxISPyxlvJerKubyyx,https://api.spotify.com/v1/tracks/75G6zxISPyxlvJerKubyyx,https://api.spotify.com/v1/audio-analysis/75G6zxISPyxlvJerKubyyx,181920,4,Ein bisschen Frieden
56,0.367,0.179,2,-17.557,0,0.0757,0.851,0.0,0.652,0.14,93.006,audio_features,4iuryj7ZyhnSTefYYjx7Bn,spotify:track:4iuryj7ZyhnSTefYYjx7Bn,https://api.spotify.com/v1/tracks/4iuryj7ZyhnSTefYYjx7Bn,https://api.spotify.com/v1/audio-analysis/4iuryj7ZyhnSTefYYjx7Bn,227960,3,Vivre
57,0.531,0.353,7,-8.141,1,0.0271,0.649,0.0,0.0434,0.656,127.043,audio_features,1CN16UGl4UCzZPMHpHreBT,spotify:track:1CN16UGl4UCzZPMHpHreBT,https://api.spotify.com/v1/tracks/1CN16UGl4UCzZPMHpHreBT,https://api.spotify.com/v1/audio-analysis/1CN16UGl4UCzZPMHpHreBT,177653,4,Do re mi
58,0.725,0.573,6,-8.619,1,0.025,0.439,0.000822,0.159,0.726,106.339,audio_features,1FndLKa7Gs9S8WKVZuq4RL,spotify:track:1FndLKa7Gs9S8WKVZuq4RL,https://api.spotify.com/v1/tracks/1FndLKa7Gs9S8WKVZuq4RL,https://api.spotify.com/v1/audio-analysis/1FndLKa7Gs9S8WKVZuq4RL,178227,4,Framling
59,0.621,0.512,9,-10.162,0,0.0273,0.578,0.0,0.162,0.668,107.925,audio_features,4ugTEPt6yJA38DKqlVTkcU,spotify:track:4ugTEPt6yJA38DKqlVTkcU,https://api.spotify.com/v1/tracks/4ugTEPt6yJA38DKqlVTkcU,https://api.spotify.com/v1/audio-analysis/4ugTEPt6yJA38DKqlVTkcU,197787,4,Per Lucia
60,0.752,0.847,1,-8.757,1,0.0631,0.233,0.0,0.141,0.961,143.583,audio_features,0TWaqxvioVlbLIa1mGIN1z,spotify:track:0TWaqxvioVlbLIa1mGIN1z,https://api.spotify.com/v1/tracks/0TWaqxvioVlbLIa1mGIN1z,https://api.spotify.com/v1/audio-analysis/0TWaqxvioVlbLIa1mGIN1z,227840,4,Quien maneja mi barca
61,0.811,0.671,0,-11.3,0,0.0587,0.23,0.0,0.121,0.878,131.496,audio_features,5H2rFo6GES9Egze9s01LQU,spotify:track:5H2rFo6GES9Egze9s01LQU,https://api.spotify.com/v1/tracks/5H2rFo6GES9Egze9s01LQU,https://api.spotify.com/v1/audio-analysis/5H2rFo6GES9Egze9s01LQU,167866,4,Fantasiaa
62,0.496,0.623,7,-5.664,1,0.0354,0.0875,0.0,0.329,0.529,155.755,audio_features,2cfPajlY9Uj5kb0A99URGs,spotify:track:2cfPajlY9Uj5kb0A99URGs,https://api.spotify.com/v1/tracks/2cfPajlY9Uj5kb0A99URGs,https://api.spotify.com/v1/audio-analysis/2cfPajlY9Uj5kb0A99URGs,194067,4,Rucksicht
63,0.531,0.327,4,-14.111,1,0.0331,0.788,0.00115,0.0857,0.196,143.988,audio_features,717ng7bkRhm36YIE8FLZdY,spotify:track:717ng7bkRhm36YIE8FLZdY,https://api.spotify.com/v1/tracks/717ng7bkRhm36YIE8FLZdY,https://api.spotify.com/v1/audio-analysis/717ng7bkRhm36YIE8FLZdY,224533,4,Esta balada que te dou
64,0.764,0.64,10,-6.659,1,0.0629,0.206,0.0,0.107,0.786,135.844,audio_features,3Rfe8h9vtRWQshVakDMzuQ,spotify:track:3Rfe8h9vtRWQshVakDMzuQ,https://api.spotify.com/v1/tracks/3Rfe8h9vtRWQshVakDMzuQ,https://api.spotify.com/v1/audio-analysis/3Rfe8h9vtRWQshVakDMzuQ,152560,4,Hurricane
65,0.681,0.876,5,-4.104,1,0.0319,0.268,9.96e-06,0.131,0.961,130.89,audio_features,4NzirQ4BrNkVaPEla2ipG4,spotify:track:4NzirQ4BrNkVaPEla2ipG4,https://api.spotify.com/v1/tracks/4NzirQ4BrNkVaPEla2ipG4,https://api.spotify.com/v1/audio-analysis/4NzirQ4BrNkVaPEla2ipG4,187520,4,Diggiloo diggiley
66,0.668,0.716,2,-8.898,1,0.0344,0.154,1.62e-05,0.669,0.606,130.815,audio_features,3K0rUw4z0khdNg4MiSIHB4,spotify:track:3K0rUw4z0khdNg4MiSIHB4,https://api.spotify.com/v1/tracks/3K0rUw4z0khdNg4MiSIHB4,https://api.spotify.com/v1/audio-analysis/3K0rUw4z0khdNg4MiSIHB4,208053,4,Lady Lady
67,0.372,0.65,0,-7.234,1,0.0373,0.012,0.0,0.215,0.309,137.118,audio_features,30c8ivbhrT72iIl12Qj5wa,spotify:track:30c8ivbhrT72iIl12Qj5wa,https://api.spotify.com/v1/tracks/30c8ivbhrT72iIl12Qj5wa,https://api.spotify.com/v1/audio-analysis/30c8ivbhrT72iIl12Qj5wa,190380,4,Lenge leve livet
68,0.458,0.478,9,-10.783,1,0.0328,0.381,9.42e-06,0.0912,0.649,168.5,audio_features,2s0NUFo02OS4aOMBmjczQg,spotify:track:2s0NUFo02OS4aOMBmjczQg,https://api.spotify.com/v1/tracks/2s0NUFo02OS4aOMBmjczQg,https://api.spotify.com/v1/audio-analysis/2s0NUFo02OS4aOMBmjczQg,173387,4,Avanti la vie
69,0.626,0.964,1,-6.176,0,0.0623,0.0184,0.0096,0.258,0.846,144.014,audio_features,7t6evnQEbNuDj7O5CtB0IY,spotify:track:7t6evnQEbNuDj7O5CtB0IY,https://api.spotify.com/v1/tracks/7t6evnQEbNuDj7O5CtB0IY,https://api.spotify.com/v1/audio-analysis/7t6evnQEbNuDj7O5CtB0IY,350000,4,Terminal 
70,0.329,0.285,2,-9.093,1,0.0277,0.82,0.000485,0.114,0.127,85.711,audio_features,0dfm6cBzAv8Q7tKswPXUcZ,spotify:track:0dfm6cBzAv8Q7tKswPXUcZ,https://api.spotify.com/v1/tracks/0dfm6cBzAv8Q7tKswPXUcZ,https://api.spotify.com/v1/audio-analysis/0dfm6cBzAv8Q7tKswPXUcZ,184347,4,Ik hou van jou
71,0.657,0.844,0,-6.069,1,0.07,0.0148,2.84e-05,0.306,0.732,145.228,audio_features,094OO7xk3JfEyo4oJaDQ7j,spotify:track:094OO7xk3JfEyo4oJaDQ7j,https://api.spotify.com/v1/tracks/094OO7xk3JfEyo4oJaDQ7j,https://api.spotify.com/v1/audio-analysis/094OO7xk3JfEyo4oJaDQ7j,183893,4,Ciao amore
